investor_sector,project_sector,investor_location,project_location,investor_risk,project_risk,investor_size,project_size,past_return,expected_return,cosine_similarity,suitability_score,final_label
agriculture,real_estate,jeddah,riyadh,medium,medium,small,small,0.151,0.174,0.777,4,0
agriculture,agriculture,jeddah,riyadh,medium,low,small,small,0.151,0.119,0.28,5,0
agriculture,agriculture,jeddah,riyadh,medium,high,small,small,0.151,0.123,0.748,3,0
agriculture,real_estate,jeddah,jeddah,medium,high,small,small,0.151,0.13,0.292,2,0
agriculture,real_estate,jeddah,jeddah,medium,medium,small,medium,0.151,0.125,0.286,3,0
agriculture,tech,jeddah,dammam,medium,medium,small,small,0.151,0.117,0.743,3,0
agriculture,tech,jeddah,riyadh,medium,high,small,small,0.151,0.098,0.256,1,0
agriculture,agriculture,jeddah,dammam,medium,low,small,small,0.151,0.125,0.518,5,0
agriculture,tech,jeddah,jeddah,medium,medium,small,large,0.151,0.142,0.304,3,0
agriculture,real_estate,jeddah,dammam,medium,low,small,large,0.151,0.091,0.482,2,0
agriculture,tech,jeddah,riyadh,medium,medium,small,medium,0.151,0.163,0.548,3,0
agriculture,agriculture,jeddah,jeddah,medium,medium,small,medium,0.151,0.158,0.319,6,0
agriculture,real_estate,jeddah,riyadh,medium,high,small,small,0.151,0.085,0.241,1,0
agriculture,real_estate,jeddah,jeddah,medium,medium,small,large,0.151,0.192,0.128,4,0
agriculture,tech,jeddah,jeddah,medium,medium,small,medium,0.151,0.171,0.107,4,0
agriculture,tech,jeddah,dammam,medium,medium,small,medium,0.151,0.088,0.01,2,0
agriculture,real_estate,jeddah,jeddah,medium,high,small,medium,0.151,0.121,0.514,1,0
agriculture,tech,jeddah,riyadh,medium,medium,small,large,0.151,0.114,0.275,2,0
agriculture,tech,jeddah,jeddah,medium,medium,small,small,0.151,0.183,1.0,5,1
agriculture,tech,jeddah,dammam,medium,medium,small,small,0.151,0.083,0.238,3,0
agriculture,agriculture,jeddah,jeddah,medium,medium,small,large,0.151,0.085,0.241,5,0
agriculture,real_estate,jeddah,dammam,medium,low,small,small,0.151,0.192,0.346,4,0
tech,real_estate,riyadh,dammam,medium,low,small,large,0.18,0.08,0.224,2,0
tech,agriculture,riyadh,riyadh,medium,high,small,small,0.18,0.172,0.564,2,0
tech,tech,riyadh,dammam,medium,high,small,small,0.18,0.193,0.167,4,0
tech,agriculture,riyadh,jeddah,medium,medium,small,medium,0.18,0.16,0.983,2,1
tech,tech,riyadh,jeddah,medium,medium,small,small,0.18,0.136,0.307,5,0
tech,real_estate,riyadh,dammam,medium,low,small,small,0.18,0.157,0.334,3,0
tech,agriculture,riyadh,dammam,medium,medium,small,small,0.18,0.201,0.588,4,0
tech,agriculture,riyadh,riyadh,medium,medium,small,small,0.18,0.139,0.53,4,0
tech,tech,riyadh,dammam,medium,medium,small,small,0.18,0.128,0.296,5,0
tech,tech,riyadh,riyadh,medium,low,small,small,0.18,0.15,0.542,6,0
tech,agriculture,riyadh,riyadh,medium,low,small,small,0.18,0.202,0.794,5,1
tech,agriculture,riyadh,jeddah,medium,medium,small,medium,0.18,0.173,0.778,2,0
tech,agriculture,riyadh,jeddah,medium,medium,small,medium,0.18,0.109,0.268,2,0
tech,real_estate,riyadh,riyadh,medium,high,small,large,0.18,0.13,0.739,1,0
tech,tech,riyadh,riyadh,medium,low,small,small,0.18,0.173,0.778,6,1
tech,real_estate,riyadh,jeddah,medium,high,small,medium,0.18,0.08,0.447,0,0
tech,tech,riyadh,jeddah,medium,medium,small,medium,0.18,0.18,0.15,5,0
tech,agriculture,riyadh,jeddah,medium,medium,small,large,0.18,0.085,0.679,2,0
tech,agriculture,riyadh,riyadh,medium,low,small,small,0.18,0.177,0.358,4,0
tech,tech,riyadh,jeddah,medium,low,small,medium,0.18,0.128,0.516,4,0
tech,tech,riyadh,riyadh,medium,medium,small,large,0.18,0.139,0.749,5,1
tech,agriculture,riyadh,riyadh,medium,high,small,medium,0.18,0.178,0.359,1,0
tech,agriculture,riyadh,riyadh,medium,medium,small,small,0.18,0.124,0.069,4,0
tech,agriculture,riyadh,riyadh,medium,medium,small,small,0.18,0.118,0.06,4,0
tech,agriculture,riyadh,dammam,medium,high,small,small,0.18,0.215,0.597,2,0
tech,real_estate,riyadh,jeddah,medium,medium,small,medium,0.18,0.147,0.322,2,0
tech,tech,riyadh,dammam,medium,medium,small,large,0.18,0.206,0.795,5,1
tech,tech,riyadh,riyadh,medium,medium,small,large,0.18,0.118,0.725,5,1
tech,agriculture,riyadh,dammam,medium,high,small,small,0.18,0.153,0.546,1,0
tech,agriculture,riyadh,dammam,medium,low,small,small,0.18,0.165,0.344,3,0
tech,agriculture,riyadh,dammam,medium,high,small,large,0.18,0.171,0.138,0,0
tech,agriculture,riyadh,dammam,medium,low,small,medium,0.18,0.166,0.345,2,0
tech,agriculture,riyadh,riyadh,medium,medium,small,large,0.18,0.191,0.373,4,0
tech,agriculture,riyadh,dammam,medium,medium,small,medium,0.18,0.094,0.469,2,0
tech,tech,riyadh,jeddah,medium,medium,small,medium,0.18,0.114,0.276,4,0
tech,tech,riyadh,riyadh,medium,low,small,small,0.18,0.183,0.154,7,0
tech,agriculture,riyadh,dammam,medium,low,small,small,0.18,0.182,0.363,4,0
tech,agriculture,riyadh,jeddah,medium,low,small,large,0.18,0.197,0.379,3,0
tech,agriculture,riyadh,riyadh,medium,medium,small,small,0.18,0.158,0.551,4,0
tech,tech,riyadh,jeddah,medium,medium,small,large,0.18,0.177,0.146,4,0
tech,real_estate,riyadh,dammam,medium,medium,small,small,0.18,0.096,0.472,3,0
tech,agriculture,riyadh,dammam,medium,medium,small,large,0.18,0.162,0.555,2,0
tech,agriculture,riyadh,jeddah,medium,high,small,large,0.18,0.099,0.7,0,0
tech,real_estate,riyadh,dammam,medium,medium,small,small,0.18,0.121,0.065,3,0
tech,real_estate,riyadh,jeddah,medium,low,small,large,0.18,0.182,0.363,3,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.18,0.194,0.376,7,0
tech,real_estate,riyadh,dammam,medium,medium,small,large,0.18,0.211,0.595,3,0
tech,tech,riyadh,jeddah,medium,medium,small,small,0.18,0.138,0.31,5,0
tech,agriculture,riyadh,jeddah,medium,medium,small,small,0.18,0.101,0.479,3,0
tech,agriculture,riyadh,jeddah,medium,medium,small,large,0.18,0.181,0.152,3,0
tech,agriculture,riyadh,riyadh,medium,high,small,medium,0.18,0.15,0.325,1,0
tech,agriculture,riyadh,jeddah,medium,medium,small,small,0.18,0.169,0.135,3,0
tech,tech,riyadh,riyadh,medium,medium,small,medium,0.18,0.186,0.367,6,0
tech,tech,riyadh,dammam,medium,medium,small,small,0.18,0.093,0.021,5,0
tech,real_estate,riyadh,dammam,medium,medium,small,medium,0.18,0.201,0.793,3,0
tech,tech,riyadh,riyadh,medium,high,small,large,0.18,0.152,0.111,3,0
tech,agriculture,riyadh,jeddah,medium,high,small,small,0.18,0.089,0.685,1,0
tech,tech,riyadh,dammam,medium,low,small,small,0.18,0.141,0.532,5,0
tech,agriculture,riyadh,dammam,medium,low,small,medium,0.18,0.081,0.225,2,0
tech,agriculture,riyadh,dammam,medium,high,small,medium,0.18,0.173,0.353,0,0
tech,tech,riyadh,riyadh,medium,medium,small,large,0.18,0.117,0.28,5,0
tech,real_estate,riyadh,dammam,medium,high,small,medium,0.18,0.206,0.387,1,0
tech,agriculture,riyadh,jeddah,medium,medium,small,large,0.18,0.101,0.479,2,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.18,0.159,0.552,6,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.18,0.187,0.577,7,1
tech,tech,riyadh,riyadh,medium,high,small,medium,0.18,0.181,0.362,4,0
tech,real_estate,riyadh,jeddah,medium,medium,small,small,0.18,0.112,0.717,3,0
tech,tech,riyadh,jeddah,medium,medium,small,small,0.18,0.115,0.277,5,0
tech,real_estate,riyadh,riyadh,medium,high,small,medium,0.18,0.191,0.373,2,0
tech,agriculture,riyadh,riyadh,medium,low,small,small,0.18,0.116,0.501,4,0
tech,agriculture,riyadh,dammam,medium,low,small,medium,0.18,0.136,0.745,2,0
tech,real_estate,riyadh,riyadh,medium,high,small,medium,0.18,0.176,0.357,1,0
tech,tech,riyadh,jeddah,medium,low,small,medium,0.18,0.152,0.328,4,0
tech,real_estate,riyadh,jeddah,medium,medium,small,small,0.18,0.121,0.729,3,0
tech,tech,riyadh,dammam,medium,medium,small,medium,0.18,0.175,0.355,4,0
tech,real_estate,riyadh,riyadh,medium,low,small,medium,0.18,0.201,0.383,4,0
tech,tech,riyadh,dammam,medium,medium,small,large,0.18,0.15,0.108,4,0
tech,real_estate,riyadh,jeddah,medium,high,small,small,0.18,0.132,0.521,1,0
tech,real_estate,riyadh,riyadh,medium,medium,small,small,0.18,0.174,0.354,4,0
tech,agriculture,riyadh,riyadh,medium,low,small,small,0.18,0.119,0.283,4,0
tech,agriculture,riyadh,riyadh,medium,high,small,small,0.18,0.123,0.51,2,0
tech,real_estate,riyadh,jeddah,medium,high,small,small,0.18,0.13,0.519,1,0
tech,real_estate,riyadh,jeddah,medium,medium,small,medium,0.18,0.125,0.071,2,0
tech,tech,riyadh,dammam,medium,medium,small,small,0.18,0.117,0.28,5,0
tech,tech,riyadh,riyadh,medium,high,small,small,0.18,0.098,0.252,4,0
tech,agriculture,riyadh,dammam,medium,low,small,small,0.18,0.125,0.513,3,0
tech,tech,riyadh,jeddah,medium,medium,small,large,0.18,0.142,0.097,4,0
tech,real_estate,riyadh,dammam,medium,low,small,large,0.18,0.091,0.688,2,0
tech,tech,riyadh,riyadh,medium,medium,small,medium,0.18,0.163,0.341,5,0
tech,agriculture,riyadh,jeddah,medium,medium,small,medium,0.18,0.158,0.12,2,0
tech,real_estate,riyadh,riyadh,medium,high,small,small,0.18,0.085,0.455,2,0
tech,real_estate,riyadh,jeddah,medium,medium,small,large,0.18,0.192,0.166,3,0
tech,tech,riyadh,jeddah,medium,medium,small,medium,0.18,0.171,0.564,4,0
tech,tech,riyadh,dammam,medium,medium,small,medium,0.18,0.088,0.236,4,0
tech,real_estate,riyadh,jeddah,medium,high,small,medium,0.18,0.121,0.065,0,0
tech,tech,riyadh,riyadh,medium,medium,small,large,0.18,0.114,0.498,5,0
tech,tech,riyadh,jeddah,medium,medium,small,small,0.18,0.183,0.364,6,0
tech,tech,riyadh,dammam,medium,medium,small,small,0.18,0.083,0.676,5,0
tech,agriculture,riyadh,jeddah,medium,medium,small,large,0.18,0.085,0.679,2,0
tech,real_estate,riyadh,dammam,medium,low,small,small,0.18,0.192,0.581,4,0
tech,real_estate,dammam,dammam,low,low,large,large,0.088,0.08,0.249,4,0
tech,agriculture,dammam,riyadh,low,high,large,small,0.088,0.172,0.736,1,0
tech,tech,dammam,dammam,low,high,large,small,0.088,0.193,0.493,4,0
tech,agriculture,dammam,jeddah,low,medium,large,medium,0.088,0.16,0.262,1,0
tech,tech,dammam,jeddah,low,medium,large,small,0.088,0.136,0.505,3,0
tech,real_estate,dammam,dammam,low,low,large,small,0.088,0.157,0.262,4,0
tech,agriculture,dammam,dammam,low,medium,large,small,0.088,0.201,0.49,2,0
tech,agriculture,dammam,riyadh,low,medium,large,small,0.088,0.139,0.261,1,0
tech,tech,dammam,dammam,low,medium,large,small,0.088,0.128,0.259,4,0
tech,tech,dammam,riyadh,low,low,large,small,0.088,0.15,0.262,5,0
tech,agriculture,dammam,riyadh,low,low,large,small,0.088,0.202,0.489,3,0
tech,agriculture,dammam,jeddah,low,medium,large,medium,0.088,0.173,0.026,1,0
tech,agriculture,dammam,jeddah,low,medium,large,medium,0.088,0.109,0.256,1,0
tech,real_estate,dammam,riyadh,low,high,large,large,0.088,0.13,0.014,2,0
tech,tech,dammam,riyadh,low,low,large,small,0.088,0.173,0.262,5,0
tech,real_estate,dammam,jeddah,low,high,large,medium,0.088,0.08,0.249,0,0
tech,tech,dammam,jeddah,low,medium,large,medium,0.088,0.18,0.497,3,0
tech,agriculture,dammam,jeddah,low,medium,large,large,0.088,0.085,0.5,1,0
tech,agriculture,dammam,riyadh,low,low,large,small,0.088,0.177,0.498,3,0
tech,tech,dammam,jeddah,low,low,large,medium,0.088,0.128,0.014,5,0
tech,tech,dammam,riyadh,low,medium,large,large,0.088,0.139,0.017,4,0
tech,agriculture,dammam,riyadh,low,high,large,medium,0.088,0.178,0.027,1,0
tech,agriculture,dammam,riyadh,low,medium,large,small,0.088,0.124,0.505,1,0
tech,agriculture,dammam,riyadh,low,medium,large,small,0.088,0.118,0.011,1,0
tech,agriculture,dammam,dammam,low,high,large,small,0.088,0.215,0.035,2,0
tech,real_estate,dammam,jeddah,low,medium,large,medium,0.088,0.147,0.019,1,0
tech,tech,dammam,dammam,low,medium,large,large,0.088,0.206,0.033,5,0
tech,tech,dammam,riyadh,low,medium,large,large,0.088,0.118,0.258,4,0
tech,agriculture,dammam,dammam,low,high,large,small,0.088,0.153,0.021,2,0
tech,agriculture,dammam,dammam,low,low,large,small,0.088,0.165,0.262,4,0
tech,agriculture,dammam,dammam,low,high,large,large,0.088,0.171,0.262,3,0
tech,agriculture,dammam,dammam,low,low,large,medium,0.088,0.166,0.024,4,0
tech,agriculture,dammam,riyadh,low,medium,large,large,0.088,0.191,0.262,2,0
tech,agriculture,dammam,dammam,low,medium,large,medium,0.088,0.094,0.004,2,0
tech,tech,dammam,jeddah,low,medium,large,medium,0.088,0.114,0.257,3,0
tech,tech,dammam,riyadh,low,low,large,small,0.088,0.183,0.496,5,0
tech,agriculture,dammam,dammam,low,low,large,small,0.088,0.182,0.73,4,0
tech,agriculture,dammam,jeddah,low,low,large,large,0.088,0.197,0.261,4,0
tech,agriculture,dammam,riyadh,low,medium,large,small,0.088,0.158,0.262,1,0
tech,tech,dammam,jeddah,low,medium,large,large,0.088,0.177,0.498,4,0
tech,real_estate,dammam,dammam,low,medium,large,small,0.088,0.096,0.005,2,0
tech,agriculture,dammam,dammam,low,medium,large,large,0.088,0.162,0.74,3,0
tech,agriculture,dammam,jeddah,low,high,large,large,0.088,0.099,0.503,2,0
tech,real_estate,dammam,dammam,low,medium,large,small,0.088,0.121,0.258,2,0
tech,real_estate,dammam,jeddah,low,low,large,large,0.088,0.182,0.496,4,0
tech,tech,dammam,riyadh,low,medium,large,small,0.088,0.194,0.492,3,0
tech,real_estate,dammam,dammam,low,medium,large,large,0.088,0.211,0.035,3,0
tech,tech,dammam,jeddah,low,medium,large,small,0.088,0.138,0.505,3,0
tech,agriculture,dammam,jeddah,low,medium,large,small,0.088,0.101,0.752,1,0
tech,agriculture,dammam,jeddah,low,medium,large,large,0.088,0.181,0.731,2,0
tech,agriculture,dammam,riyadh,low,high,large,medium,0.088,0.15,0.262,1,0
tech,agriculture,dammam,jeddah,low,medium,large,small,0.088,0.169,0.262,1,0
tech,tech,dammam,riyadh,low,medium,large,medium,0.088,0.186,0.262,3,0
tech,tech,dammam,dammam,low,medium,large,small,0.088,0.093,0.75,4,0
tech,real_estate,dammam,dammam,low,medium,large,medium,0.088,0.201,0.032,2,0
tech,tech,dammam,riyadh,low,high,large,large,0.088,0.152,0.744,4,0
tech,agriculture,dammam,jeddah,low,high,large,small,0.088,0.089,0.252,1,0
tech,tech,dammam,dammam,low,low,large,small,0.088,0.141,0.017,6,0
tech,agriculture,dammam,dammam,low,low,large,medium,0.088,0.081,0.249,3,0
tech,agriculture,dammam,dammam,low,high,large,medium,0.088,0.173,0.735,2,0
tech,tech,dammam,riyadh,low,medium,large,large,0.088,0.117,0.011,4,0
tech,real_estate,dammam,dammam,low,high,large,medium,0.088,0.206,0.033,2,0
tech,agriculture,dammam,jeddah,low,medium,large,large,0.088,0.101,0.503,2,0
tech,tech,dammam,riyadh,low,medium,large,small,0.088,0.159,0.022,3,0
tech,tech,dammam,riyadh,low,medium,large,small,0.088,0.187,0.029,3,0
tech,tech,dammam,riyadh,low,high,large,medium,0.088,0.181,0.965,3,1
tech,real_estate,dammam,jeddah,low,medium,large,small,0.088,0.112,0.504,1,0
tech,tech,dammam,jeddah,low,medium,large,small,0.088,0.115,0.257,3,0
tech,real_estate,dammam,riyadh,low,high,large,medium,0.088,0.191,0.493,1,0
tech,agriculture,dammam,riyadh,low,low,large,small,0.088,0.116,0.258,3,0
tech,agriculture,dammam,dammam,low,low,large,medium,0.088,0.136,0.505,4,0
tech,real_estate,dammam,riyadh,low,high,large,medium,0.088,0.176,0.262,1,0
tech,tech,dammam,jeddah,low,low,large,medium,0.088,0.152,0.503,5,0
tech,real_estate,dammam,jeddah,low,medium,large,small,0.088,0.121,0.258,1,0
tech,tech,dammam,dammam,low,medium,large,medium,0.088,0.175,0.498,4,0
tech,real_estate,dammam,riyadh,low,low,large,medium,0.088,0.201,0.49,3,0
tech,tech,dammam,dammam,low,medium,large,large,0.088,0.15,0.503,5,0
tech,real_estate,dammam,jeddah,low,high,large,small,0.088,0.132,0.26,1,0
tech,real_estate,dammam,riyadh,low,medium,large,small,0.088,0.174,0.262,1,0
tech,agriculture,dammam,riyadh,low,low,large,small,0.088,0.119,0.258,3,0
tech,agriculture,dammam,riyadh,low,high,large,small,0.088,0.123,0.751,1,0
tech,real_estate,dammam,jeddah,low,high,large,small,0.088,0.13,0.014,1,0
tech,real_estate,dammam,jeddah,low,medium,large,medium,0.088,0.125,0.259,1,0
tech,tech,dammam,dammam,low,medium,large,small,0.088,0.117,0.258,4,0
tech,tech,dammam,riyadh,low,high,large,small,0.088,0.098,0.254,3,0
tech,agriculture,dammam,dammam,low,low,large,small,0.088,0.125,0.259,4,0
tech,tech,dammam,jeddah,low,medium,large,large,0.088,0.142,0.261,4,0
tech,real_estate,dammam,dammam,low,low,large,large,0.088,0.091,0.003,5,0
tech,tech,dammam,riyadh,low,medium,large,medium,0.088,0.163,0.262,3,0
tech,agriculture,dammam,jeddah,low,medium,large,medium,0.088,0.158,0.262,1,0
tech,real_estate,dammam,riyadh,low,high,large,small,0.088,0.085,0.749,0,0
tech,real_estate,dammam,jeddah,low,medium,large,large,0.088,0.192,0.262,2,0
tech,tech,dammam,jeddah,low,medium,large,medium,0.088,0.171,0.499,3,0
tech,tech,dammam,dammam,low,medium,large,medium,0.088,0.088,0.002,4,0
tech,real_estate,dammam,jeddah,low,high,large,medium,0.088,0.121,0.505,1,0
tech,tech,dammam,riyadh,low,medium,large,large,0.088,0.114,0.505,4,0
tech,tech,dammam,jeddah,low,medium,large,small,0.088,0.183,0.496,3,0
tech,tech,dammam,dammam,low,medium,large,small,0.088,0.083,0.001,3,0
tech,agriculture,dammam,jeddah,low,medium,large,large,0.088,0.085,0.251,1,0
tech,real_estate,dammam,dammam,low,low,large,small,0.088,0.192,0.262,4,0
tech,real_estate,riyadh,dammam,high,low,large,large,0.086,0.08,0.0,3,0
tech,agriculture,riyadh,riyadh,high,high,large,small,0.086,0.172,0.26,4,0
tech,tech,riyadh,dammam,high,high,large,small,0.086,0.193,0.258,5,0
tech,agriculture,riyadh,jeddah,high,medium,large,medium,0.086,0.16,0.499,3,0
tech,tech,riyadh,jeddah,high,medium,large,small,0.086,0.136,0.748,5,1
tech,real_estate,riyadh,dammam,high,low,large,small,0.086,0.157,0.5,3,0
tech,agriculture,riyadh,dammam,high,medium,large,small,0.086,0.201,0.487,3,0
tech,agriculture,riyadh,riyadh,high,medium,large,small,0.086,0.139,0.259,4,0
tech,tech,riyadh,dammam,high,medium,large,small,0.086,0.128,0.012,5,0
tech,tech,riyadh,riyadh,high,low,large,small,0.086,0.15,0.259,6,0
tech,agriculture,riyadh,riyadh,high,low,large,small,0.086,0.202,0.486,4,0
tech,agriculture,riyadh,jeddah,high,medium,large,medium,0.086,0.173,0.259,3,0
tech,agriculture,riyadh,jeddah,high,medium,large,medium,0.086,0.109,0.504,3,0
tech,real_estate,riyadh,riyadh,high,high,large,large,0.086,0.13,0.258,5,0
tech,tech,riyadh,riyadh,high,low,large,small,0.086,0.173,0.733,6,1
tech,real_estate,riyadh,jeddah,high,high,large,medium,0.086,0.08,0.249,2,0
tech,tech,riyadh,jeddah,high,medium,large,medium,0.086,0.18,0.259,5,0
tech,agriculture,riyadh,jeddah,high,medium,large,large,0.086,0.085,0.5,3,0
tech,agriculture,riyadh,riyadh,high,low,large,small,0.086,0.177,0.495,4,0
tech,tech,riyadh,jeddah,high,low,large,medium,0.086,0.128,0.504,5,0
tech,tech,riyadh,riyadh,high,medium,large,large,0.086,0.139,0.259,7,0
tech,agriculture,riyadh,riyadh,high,high,large,medium,0.086,0.178,0.259,4,0
tech,agriculture,riyadh,riyadh,high,medium,large,small,0.086,0.124,0.258,4,0
tech,agriculture,riyadh,riyadh,high,medium,large,small,0.086,0.118,0.504,4,0
tech,agriculture,riyadh,dammam,high,high,large,small,0.086,0.215,0.481,3,0
tech,real_estate,riyadh,jeddah,high,medium,large,medium,0.086,0.147,0.259,3,0
tech,tech,riyadh,dammam,high,medium,large,large,0.086,0.206,0.257,6,0
tech,tech,riyadh,riyadh,high,medium,large,large,0.086,0.118,0.751,7,1
tech,agriculture,riyadh,dammam,high,high,large,small,0.086,0.153,0.501,3,0
tech,agriculture,riyadh,dammam,high,low,large,small,0.086,0.165,0.498,3,0
tech,agriculture,riyadh,dammam,high,high,large,large,0.086,0.171,0.497,4,0
tech,agriculture,riyadh,dammam,high,low,large,medium,0.086,0.166,0.736,3,0
tech,agriculture,riyadh,riyadh,high,medium,large,large,0.086,0.191,0.49,5,0
tech,agriculture,riyadh,dammam,high,medium,large,medium,0.086,0.094,0.502,3,0
tech,tech,riyadh,jeddah,high,medium,large,medium,0.086,0.114,0.256,5,0
tech,tech,riyadh,riyadh,high,low,large,small,0.086,0.183,0.259,6,0
tech,agriculture,riyadh,dammam,high,low,large,small,0.086,0.182,0.493,3,0
tech,agriculture,riyadh,jeddah,high,low,large,large,0.086,0.197,0.488,4,0
tech,agriculture,riyadh,riyadh,high,medium,large,small,0.086,0.158,0.019,4,0
tech,tech,riyadh,jeddah,high,medium,large,large,0.086,0.177,0.259,6,0
tech,real_estate,riyadh,dammam,high,medium,large,small,0.086,0.096,0.004,3,0
tech,agriculture,riyadh,dammam,high,medium,large,large,0.086,0.162,0.26,4,0
tech,agriculture,riyadh,jeddah,high,high,large,large,0.086,0.099,0.254,4,0
tech,real_estate,riyadh,dammam,high,medium,large,small,0.086,0.121,0.257,3,0
tech,real_estate,riyadh,jeddah,high,low,large,large,0.086,0.182,0.025,4,0
tech,tech,riyadh,riyadh,high,medium,large,small,0.086,0.194,0.258,6,0
tech,real_estate,riyadh,dammam,high,medium,large,large,0.086,0.211,0.482,4,0
tech,tech,riyadh,jeddah,high,medium,large,small,0.086,0.138,0.259,5,0
tech,agriculture,riyadh,jeddah,high,medium,large,small,0.086,0.101,0.254,3,0
tech,agriculture,riyadh,jeddah,high,medium,large,large,0.086,0.181,0.025,4,0
tech,agriculture,riyadh,riyadh,high,high,large,medium,0.086,0.15,0.501,4,0
tech,agriculture,riyadh,jeddah,high,medium,large,small,0.086,0.169,0.497,3,0
tech,tech,riyadh,riyadh,high,medium,large,medium,0.086,0.186,0.259,6,0
tech,tech,riyadh,dammam,high,medium,large,small,0.086,0.093,0.003,5,0
tech,real_estate,riyadh,dammam,high,medium,large,medium,0.086,0.201,0.258,3,0
tech,tech,riyadh,riyadh,high,high,large,large,0.086,0.152,0.018,7,0
tech,agriculture,riyadh,jeddah,high,high,large,small,0.086,0.089,0.75,3,0
tech,tech,riyadh,dammam,high,low,large,small,0.086,0.141,0.503,5,0
tech,agriculture,riyadh,dammam,high,low,large,medium,0.086,0.081,0.25,2,0
tech,agriculture,riyadh,dammam,high,high,large,medium,0.086,0.173,0.496,3,0
tech,tech,riyadh,riyadh,high,medium,large,large,0.086,0.117,0.257,7,0
tech,real_estate,riyadh,dammam,high,high,large,medium,0.086,0.206,0.257,3,0
tech,agriculture,riyadh,jeddah,high,medium,large,large,0.086,0.101,0.254,4,0
tech,tech,riyadh,riyadh,high,medium,large,small,0.086,0.159,0.02,6,0
tech,tech,riyadh,riyadh,high,medium,large,small,0.086,0.187,0.026,6,0
tech,tech,riyadh,riyadh,high,high,large,medium,0.086,0.181,0.259,6,0
tech,real_estate,riyadh,jeddah,high,medium,large,small,0.086,0.112,0.504,3,0
tech,tech,riyadh,jeddah,high,medium,large,small,0.086,0.115,0.256,5,0
tech,real_estate,riyadh,riyadh,high,high,large,medium,0.086,0.191,0.027,4,0
tech,agriculture,riyadh,riyadh,high,low,large,small,0.086,0.116,0.998,4,1
tech,agriculture,riyadh,dammam,high,low,large,medium,0.086,0.136,0.259,3,0
tech,real_estate,riyadh,riyadh,high,high,large,medium,0.086,0.176,0.024,4,0
tech,tech,riyadh,jeddah,high,low,large,medium,0.086,0.152,0.018,5,0
tech,real_estate,riyadh,jeddah,high,medium,large,small,0.086,0.121,0.257,3,0
tech,tech,riyadh,dammam,high,medium,large,medium,0.086,0.175,0.023,5,0
tech,real_estate,riyadh,riyadh,high,low,large,medium,0.086,0.201,0.487,4,0
tech,tech,riyadh,dammam,high,medium,large,large,0.086,0.15,0.018,6,0
tech,real_estate,riyadh,jeddah,high,high,large,small,0.086,0.132,0.258,3,0
tech,real_estate,riyadh,riyadh,high,medium,large,small,0.086,0.174,0.023,4,0
tech,agriculture,riyadh,riyadh,high,low,large,small,0.086,0.119,0.504,4,0
tech,agriculture,riyadh,riyadh,high,high,large,small,0.086,0.123,0.257,4,0
tech,real_estate,riyadh,jeddah,high,high,large,small,0.086,0.13,0.504,3,0
tech,real_estate,riyadh,jeddah,high,medium,large,medium,0.086,0.125,0.504,3,0
tech,tech,riyadh,dammam,high,medium,large,small,0.086,0.117,0.257,5,0
tech,tech,riyadh,riyadh,high,high,large,small,0.086,0.098,0.502,6,0
tech,agriculture,riyadh,dammam,high,low,large,small,0.086,0.125,0.258,3,0
tech,tech,riyadh,jeddah,high,medium,large,large,0.086,0.142,0.259,6,0
tech,real_estate,riyadh,dammam,high,low,large,large,0.086,0.091,0.252,4,0
tech,tech,riyadh,riyadh,high,medium,large,medium,0.086,0.163,0.499,6,0
tech,agriculture,riyadh,jeddah,high,medium,large,medium,0.086,0.158,0.26,3,0
tech,real_estate,riyadh,riyadh,high,high,large,small,0.086,0.085,0.251,3,0
tech,real_estate,riyadh,jeddah,high,medium,large,large,0.086,0.192,0.258,4,0
tech,tech,riyadh,jeddah,high,medium,large,medium,0.086,0.171,0.734,5,1
tech,tech,riyadh,dammam,high,medium,large,medium,0.086,0.088,0.251,5,0
tech,real_estate,riyadh,jeddah,high,high,large,medium,0.086,0.121,0.257,3,0
tech,tech,riyadh,riyadh,high,medium,large,large,0.086,0.114,0.751,7,1
tech,tech,riyadh,jeddah,high,medium,large,small,0.086,0.183,0.025,5,0
tech,tech,riyadh,dammam,high,medium,large,small,0.086,0.083,0.25,4,0
tech,agriculture,riyadh,jeddah,high,medium,large,large,0.086,0.085,0.251,3,0
tech,real_estate,riyadh,dammam,high,low,large,small,0.086,0.192,0.258,3,0
agriculture,real_estate,dammam,dammam,medium,low,small,large,0.139,0.08,0.239,3,0
agriculture,agriculture,dammam,riyadh,medium,high,small,small,0.139,0.172,0.32,4,0
agriculture,tech,dammam,dammam,medium,high,small,small,0.139,0.193,0.333,3,0
agriculture,agriculture,dammam,jeddah,medium,medium,small,medium,0.139,0.16,0.541,5,0
agriculture,tech,dammam,jeddah,medium,medium,small,small,0.139,0.136,0.527,3,0
agriculture,real_estate,dammam,dammam,medium,low,small,small,0.139,0.157,0.079,5,0
agriculture,agriculture,dammam,dammam,medium,medium,small,small,0.139,0.201,0.338,7,0
agriculture,agriculture,dammam,riyadh,medium,medium,small,small,0.139,0.139,0.295,6,0
agriculture,tech,dammam,dammam,medium,medium,small,small,0.139,0.128,0.286,4,0
